"id","quantity","unit","status","created_at","updated_at","deleted_at","created_by","updated_by","deleted_by","name"
"590","100","mg + 350 mg + 6000 IU/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"100 mg + 350 mg + 6000 IU/100 ml"
"591","100","mg + 350 mg + 6000 IU/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"100 mg + 350 mg + 6000 IU/100 gm"
"592","50","mg + 8 mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 mg + 8 mg/ml"
"593","3","mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"3 mg/ml"
"594","100","mg + 300 mg/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"100 mg + 300 mg/100 gm"
"595","8","mg + 12.5 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"8 mg + 12.5 mg"
"596","16","mg + 12.5 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"16 mg + 12.5 mg"
"597","400","IU + 3.5 mg + 5000 IU/gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"400 IU + 3.5 mg + 5000 IU/gm"
"598","500","mg + 1 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"500 mg + 1 mg"
"599",".5","gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".5 gm/100 ml"
"600","45","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"45 mg"
"601",".5","gm + .3 gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".5 gm + .3 gm/100 ml"
"602","1","gm + .02 gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1 gm + .02 gm/100 ml"
"603","5","mg + 9 mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"5 mg + 9 mg/ml"
"604","3","mg + 59 mg + 250 IU + 1.5 mcg + 250 mcg + 125 mcg + 5 mg + 15 mg + 7.5 mg + 45.6 mg + 750 mcg + 750 mcg + 500 mcg + 15 mg + 5.2 IU + 8 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"3 mg + 59 mg + 250 IU + 1.5 mcg + 250 mcg + 125 mcg + 5 mg + 15 mg + 7.5 mg + 45.6 mg + 750 mcg + 750 mcg + 500 mcg + 15 mg + 5.2 IU + 8 mg"
"605","45","mcg + 43.31 mg + 400 IU + 20 mcg + 2 mg + 6 mcg + 220 mg + 400 mcg + 150 mcg + 18 mg + 40 mg + 1 mg + 20 mcg + 20 mg + 10 mg + 2 mg + 1.7 mg + 1.5 mg + 1015 IU + 2485 IU + 60 mg + 60 mg + 10 mcg + 15 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"45 mcg + 43.31 mg + 400 IU + 20 mcg + 2 mg + 6 mcg + 220 mg + 400 mcg + 150 mcg + 18 mg + 40 mg + 1 mg + 20 mcg + 20 mg + 10 mg + 2 mg + 1.7 mg + 1.5 mg + 1015 IU + 2485 IU + 60 mg + 60 mg + 10 mcg + 15 mg"
"606","25","mcg/Metered Inhalation","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"25 mcg/Metered Inhalation"
"607","50","mcg/Puff","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 mcg/Puff"
"608","5","mg + 10 mg + 5 mg + 10 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"5 mg + 10 mg + 5 mg + 10 mg"
"609","200","mg + 35000 IU + 1 Lac IU + 35000 IU","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"200 mg + 35000 IU + 1 Lac IU + 35000 IU"
"610","2","ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2 ml"
"611",".05","gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".05 gm/100 ml"
"612","150","mg/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"150 mg/100 gm"
"613",".1","gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".1 gm/100 ml"
"614",".3","gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".3 gm/100 gm"
"615",".6","gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".6 gm/100 ml"
"616","4000","IU/.4 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"4000 IU/.4 ml"
"617","100","mg + .06 mg + .005 mg + .4 mg + 40 mg + 15 mg + 4 mg + 3.6 mg + 2.5 mg/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"100 mg + .06 mg + .005 mg + .4 mg + 40 mg + 15 mg + 4 mg + 3.6 mg + 2.5 mg/vial"
"618","2","gm + 500 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2 gm + 500 mg/100 ml"
"619","350","mg + 127 mg + 500 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"350 mg + 127 mg + 500 mg/100 ml"
"620","27.5","mcg/Spray","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"27.5 mcg/Spray"
"621","40","IU/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"40 IU/ml"
"622",".05","gm + 3 gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".05 gm + 3 gm/100 gm"
"623","500","mg + 1 gm + 500 mg + 1 gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"500 mg + 1 gm + 500 mg + 1 gm/100 gm"
"624","200","mg + 1 gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"200 mg + 1 gm/100 ml"
"625","50","mg + 1 gm + 100 mg/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 mg + 1 gm + 100 mg/100 gm"
"626",".9","gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".9 gm/100 ml"
"627","500","mg/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"500 mg/100 gm"
"628","1.5","mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1.5 mg/100 ml"
"629","2.5","mg + 850 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2.5 mg + 850 mg"
"630","100","mg + 20 mg + 5 mg + 2 mg + 60 mg/gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"100 mg + 20 mg + 5 mg + 2 mg + 60 mg/gm"
"631","50","mg + 40 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 mg + 40 mg/100 ml"
"632","20","mg + 20 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"20 mg + 20 mg"
"633",".2","%","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".2 %"
"634","25","mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"25 mcg"
"635","5","mg + 1000 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"5 mg + 1000 mg"
"636","11","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"11 mg"
"637","500","mg/4 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"500 mg/4 ml"
"638","120","mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"120 mg/100 ml"
"639","700","mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"700 mg/100 ml"
"640","250","mcg + 50 mg + 2.5 mg + 1500 IU + 250 mcg + 2 mcg + 250 mcg + 250 mcg + 50 mg + 100 IU + 10 IU","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"250 mcg + 50 mg + 2.5 mg + 1500 IU + 250 mcg + 2 mcg + 250 mcg + 250 mcg + 50 mg + 100 IU + 10 IU"
"641","32","mg/3.2 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"32 mg/3.2 ml"
"642","500","mcg + 2.5 mg/3 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"500 mcg + 2.5 mg/3 ml"
"643","20","mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"20 mg/100 ml"
"644","500","mcg/2 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"500 mcg/2 ml"
"645","160","mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"160 mg/100 ml"
"646","60","mcg/.5 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"60 mcg/.5 ml"
"647","160","mcg + 4.8 mcg + 9 mcg/Puff","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"160 mcg + 4.8 mcg + 9 mcg/Puff"
"648","12.5","mg + 500 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"12.5 mg + 500 mg"
"649","12.5","mg + 1000 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"12.5 mg + 1000 mg"
"650","10","mg + 1000 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 mg + 1000 mg"
"651","25","mg + 1000 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"25 mg + 1000 mg"
"652","250","mcg/.5 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"250 mcg/.5 ml"
"653","100","mcg + 62.5 mcg + 25 mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"100 mcg + 62.5 mcg + 25 mcg"
"654","175","mcg/3 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"175 mcg/3 ml"
"655","10","mg + 6.25 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 mg + 6.25 mg"
"656","250","mcg + 10 mg + 20 mg + 3 mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"250 mcg + 10 mg + 20 mg + 3 mg/ml"
"657","300","mg + 500 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"300 mg + 500 mg/100 ml"
"658","25","mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"25 mg/100 ml"
"659","10","mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 mg/100 ml"
"660","250","mg + 1 gm/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"250 mg + 1 gm/vial"
"661","24","mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"24 mg/100 ml"
"662","1.25","gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1.25 gm/100 ml"
"663","12.5","mg + 100 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"12.5 mg + 100 mg"
"664","625","mcg + 2 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"625 mcg + 2 mg"
"665","1.25","mg + 4 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1.25 mg + 4 mg"
"666","45.5","mg/2 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"45.5 mg/2 ml"
"667","300","mg/2 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"300 mg/2 ml"
"668","600","mg/4 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"600 mg/4 ml"
"669","50","mg/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 mg/vial"
"670","200","mg/40 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"200 mg/40 ml"
"671",".25","mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".25 mcg"
"672","250","mg/10 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"250 mg/10 ml"
"673",".2","ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".2 ml"
"674","200","mg/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"200 mg/vial"
"675","6","mg/2ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"6 mg/2ml"
"676","4.505","gm/500 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"4.505 gm/500 ml"
"677","500000","IU/10 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"500000 IU/10 ml"
"678","450","mg/45 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"450 mg/45 ml"
"679","150","mg/15 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"150 mg/15 ml"
"680","20","mg/.5 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"20 mg/.5 ml"
"681","60","gm + 9 gm/1000 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"60 gm + 9 gm/1000 ml"
"682","50","mg/2.5 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 mg/2.5 ml"
"683","4.5","MIU/.5 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"4.5 MIU/.5 ml"
"684","10","mg/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 mg/vial"
"685","180","mcg/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"180 mcg/vial"
"686","1000","mg/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1000 mg/vial"
"687","1","mg/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1 mg/vial"
"688","2","mg/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2 mg/vial"
"689","20","mg/10 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"20 mg/10 ml"
"690","300","mg/50 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"300 mg/50 ml"
"691",".075","mg/1.5 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".075 mg/1.5 ml"
"692",".25","mg/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".25 mg/vial"
"693","1","mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1 mcg"
"694","135","mcg/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"135 mcg/vial"
"695","8","mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"8 mcg"
"696","100","mg/10 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"100 mg/10 ml"
"697","400","mg/4 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"400 mg/4 ml"
"698","50","mg/250 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 mg/250 ml"
"699","5","gm + 900 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"5 gm + 900 mg/100 ml"
"700","440","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"440 mg"
"701","100","mg/4 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"100 mg/4 ml"
"702","24","mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"24 mcg"
"703","6","mg/.6 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"6 mg/.6 ml"
"704","100","mcg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"100 mcg/ml"
"705","25000","IU/5 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"25000 IU/5 ml"
"706","100","mg/20 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"100 mg/20 ml"
"707","400","mg/16 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"400 mg/16 ml"
"708","2","mg/2 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2 mg/2 ml"
"709","150","mg/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"150 mg/vial"
"710","25","mg/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"25 mg/vial"
"711","40","mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"40 mg/100 ml"
"712","140","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"140 mg"
"713","15","Unit/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"15 Unit/vial"
"714","80","mg/4 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"80 mg/4 ml"
"715","900","mg + 100 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"900 mg + 100 mg"
"716","10","mg/10 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 mg/10 ml"
"717","83.333","ml/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"83.333 ml/100 ml"
"718","143","mg/5 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"143 mg/5 ml"
"719","40","mg/4 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"40 mg/4 ml"
"720","1","mg/8.5 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1 mg/8.5 ml"
"721","20","ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"20 ml"
"722","300","mg + 4 gm + 300 mg/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"300 mg + 4 gm + 300 mg/100 ml"
"723","4","mg/4 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"4 mg/4 ml"
"724","37.5","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"37.5 mg"
"725","267","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"267 mg"
"726","534","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"534 mg"
"727","801","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"801 mg"
"728","365","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"365 mg"
"729","3","gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"3 gm/100 ml"
"730","10000","IU/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10000 IU/vial"
"731","5000","IU/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"5000 IU/vial"
"732","18","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"18 mg"
"733","260","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"260 mg"
"734","25","mg/10 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"25 mg/10 ml"
"735","12.5","mg/5 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"12.5 mg/5 ml"
"736","50","mg/25 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 mg/25 ml"
"737","80","mg + 250 mg + 133.5 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"80 mg + 250 mg + 133.5 mg"
"738","6.14","mg + 15 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"6.14 mg + 15 mg"
"739","8.19","mg + 20 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"8.19 mg + 20 mg"
"740","30","mg/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"30 mg/vial"
"741","60","mg/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"60 mg/vial"
"742","36","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"36 mg"
"743","12.5","mg/250 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"12.5 mg/250 ml"
"744","1","mg/.5 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1 mg/.5 ml"
"745","40","mg/.8 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"40 mg/.8 ml"
"746","600","mg/300 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"600 mg/300 ml"
"747","5","mg + 5 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"5 mg + 5 mg"
"748","65","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"65 mg"
"749","1.7","mg/.75 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1.7 mg/.75 ml"
"750","2.4","mg/.75 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2.4 mg/.75 ml"
"751","100","mg + 60 mcg + 5 mcg + 15 mg + 400 mcg + 40 mg + 4 mg + 3.6 mg + 2.5 mg/vial","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"100 mg + 60 mcg + 5 mcg + 15 mg + 400 mcg + 40 mg + 4 mg + 3.6 mg + 2.5 mg/vial"
"752","200","mg + 250 mg/5 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"200 mg + 250 mg/5 ml"
"753","313","mg + 1.583 gm + 1.583 gm + 1.583 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"313 mg + 1.583 gm + 1.583 gm + 1.583 gm"
"754","250","mg + 200 mg/gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"250 mg + 200 mg/gm"
"755","10","Lac IU + 30 Lac IU","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 Lac IU + 30 Lac IU"
"756","1","gm + 5 gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1 gm + 5 gm/100 ml"
"757","10","mg + 5 mg + 2 mg + 100 mg + 50 mg + 2 mcg + 5 mg + 5 mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 mg + 5 mg + 2 mg + 100 mg + 50 mg + 2 mcg + 5 mg + 5 mg/ml"
"758","1000","IU","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1000 IU"
"759","48","mg + 500 mcg + 61.8 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"48 mg + 500 mcg + 61.8 mg"
"760","325","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"325 mg"
"761","30","gm/100 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"30 gm/100 ml"
"762","200","mcg/Metered Inhalation","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"200 mcg/Metered Inhalation"
"763","1","mcg/Spray","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"1 mcg/Spray"
"764","200","mg + 200 mg + 30 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"200 mg + 200 mg + 30 mg"
"765","2","mg/gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2 mg/gm"
"766","20","mcg/Metered Inhalation","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"20 mcg/Metered Inhalation"
"767","350","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"350 mg"
"768","125","mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"125 mcg"
"769","100","mg + 2 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"100 mg + 2 mg"
"770","12.5","mg + 150 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"12.5 mg + 150 mg"
"771","2","mg + 400 mg + 400 IU","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2 mg + 400 mg + 400 IU"
"772","10","mg + 20 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 mg + 20 mg"
"773","17","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"17 mg"
"774","51","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"51 mg"
"775","425","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"425 mg"
"776","9","mcg/Metered Inhalation","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"9 mcg/Metered Inhalation"
"777","100","mg + 25 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"100 mg + 25 mg"
"778","50","mg + 2.5 gm + 100 mg/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 mg + 2.5 gm + 100 mg/100 gm"
"779","12","gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"12 gm/100 gm"
"780","80","mcg/Metered Inhalation","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"80 mcg/Metered Inhalation"
"781","160","mcg/Metered Inhalation","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"160 mcg/Metered Inhalation"
"782","60","mg/5 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"60 mg/5 ml"
"783","4","mg/2 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"4 mg/2 ml"
"784","10","mg + 160 mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"10 mg + 160 mg"
"785","600","mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"600 mcg"
"786","15","gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"15 gm/100 gm"
"787",".6","gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".6 gm/100 gm"
"788","60","mg/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"60 mg/ml"
"789","3.125","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"3.125 mg"
"790","2200","IU/ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"2200 IU/ml"
"791","25","mg + 500 mg + 50 mg + 20 mg + 250 mg/10 ml","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"25 mg + 500 mg + 50 mg + 20 mg + 250 mg/10 ml"
"792","275","mg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"275 mg"
"793",".1","gm + 2.5 gm/100 gm","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,".1 gm + 2.5 gm/100 gm"
"794","50","mcg + 110 mcg","1","2025-01-16 19:32:52",NULL,NULL,NULL,NULL,NULL,"50 mcg + 110 mcg"
