"id","name","slug","status","created_at","updated_at","deleted_at","created_by","updated_by","deleted_by"
"1536","Hydrogen Peroxide 50%","hydrogen-peroxide-50%","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1537","Cetirizine","cetirizine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1538","Sertaconazole Nitrate","sertaconazole-nitrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1539","Benzoyl Peroxide + Erythromycin","benzoyl-peroxide-+-erythromycin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1540","Docosanol","docosanol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1541","Carbonyl Iron","carbonyl-iron","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1542","Dioxybenzone + Hydroquinone + Octyldimethyl p-aminobenzoate + Oxybenzone","dioxybenzone-+-hydroquinone-+-octyldimethyl-p-aminobenzoate-+-oxybenzone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1543","Testosterone","testosterone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1544","Spectinomycin","spectinomycin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1545","Benzyl Alcohol","benzyl-alcohol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1546","Topiramate","topiramate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1547","Pemirolast Potassium","pemirolast-potassium","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1548","Lidocaine Hydrochloride + Tolperisone Hydrochloride","lidocaine-hydrochloride-+-tolperisone-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1549","Cefetamet Pivoxil Hydrochloride","cefetamet-pivoxil-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1550","Estradiol","estradiol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1551","Sodium Cromoglycate + Xylometazoline Hydrochloride","sodium-cromoglycate-+-xylometazoline-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1552","Sulfinpyrazone","sulfinpyrazone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1553","Rhubarb + Salicylic Acid","rhubarb-+-salicylic-acid","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1554","Sevelamer Hydrochloride","sevelamer-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1555","Darifenacin","darifenacin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1556","Eptifibatide","eptifibatide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1557","Interferon Alfa-2a","interferon-alfa-2a","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1558","Liquid Paraffin + Magnesium Hydroxide Dried Gel, 96% + Magnesium Hydroxide Paste, 34%","liquid-paraffin-+-magnesium-hydroxide-dried-gel,-96%-+-magnesium-hydroxide-paste,-34%","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1559","Podophyllotoxin","podophyllotoxin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1560","Colchicine","colchicine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1561","Avobenzone + Oxybenzone + Padimate O + Titanium Dioxide","avobenzone-+-oxybenzone-+-padimate-o-+-titanium-dioxide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1562","Trimebutine Maleate","trimebutine-maleate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1563","Ascorbic Acid + Biotin + Cholecalciferol (Vit. D3) + Cyanocobalamin + Dl-Alpha Tocoferol (Vitamin E) + Folic Acid + Nicotinamide + Pantothenic acid + Pyridoxine Hydrochloride + Retinol Palmitate + Riboflavin + Thiamine Mononitrate (B1)","ascorbic-acid-+-biotin-+-cholecalciferol-(vit.-d3)-+-cyanocobalamin-+-dl-alpha-tocoferol-(vitamin-e)-+-folic-acid-+-nicotinamide-+-pantothenic-acid-+-pyridoxine-hydrochloride-+-retinol-palmitate-+-riboflavin-+-thiamine-mononitrate-(b1)","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1564","Rocuronium Bromide","rocuronium-bromide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1565","Trypan Blue","trypan-blue","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1566","Carboxymethylcellulose Sodium + Hypromellose","carboxymethylcellulose-sodium-+-hypromellose","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1567","Emtricitabine + Tenofovir Disoproxil Fumarate","emtricitabine-+-tenofovir-disoproxil-fumarate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1568","Macrogol 3350 + Potassium Chloride + Sodium Bicarbonate + Sodium Chloride","macrogol-3350-+-potassium-chloride-+-sodium-bicarbonate-+-sodium-chloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1569","Ciclopirox Olamine","ciclopirox-olamine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1570","Hydrocortisone Acetate + Lidocaine Hydrochloride","hydrocortisone-acetate-+-lidocaine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1571","Lymecycline","lymecycline","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1572","Insulin Aspert 30/70","insulin-aspert-30/70","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1573","Dexmedetomidine","dexmedetomidine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1574","Pertuzumab","pertuzumab","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1575","Carboprost","carboprost","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1576","Eflornithine Hydrochloride Monohydrate","eflornithine-hydrochloride-monohydrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1577","Racepinephrine","racepinephrine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1578","Ramelteon","ramelteon","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1579","Zinc Orotate","zinc-orotate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1580","Mycophenolate Acid","mycophenolate-acid","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1581","Desoximetasone","desoximetasone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1582","Pimavanserin","pimavanserin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1583","Dextromethorphan Hydrobromide + Guaifenesin","dextromethorphan-hydrobromide-+-guaifenesin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1584","Atosiban","atosiban","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1585","Calcium Polystyrene Sulfonate","calcium-polystyrene-sulfonate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1586","Zuclopenthixol Decanoate","zuclopenthixol-decanoate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1587","Arformoterol","arformoterol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1588","Pentosan Polysulfate  Sodium","pentosan-polysulfate--sodium","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1589","Caffeine","caffeine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1590","Remifentanil","remifentanil","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1591","Fesoterodine Fumarate","fesoterodine-fumarate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1592","Safinamide","safinamide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1593","Ambrisentan","ambrisentan","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1594","Propylthiouracil","propylthiouracil","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1595","Istradefylline","istradefylline","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1596","Azilsartan Medoxomil + Chlorthalidone","azilsartan-medoxomil-+-chlorthalidone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1597","Hyoscine Hydrobromide","hyoscine-hydrobromide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1598","Deutetrabenazine","deutetrabenazine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1599","Metoclopramide","metoclopramide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1600","Sotagliflozin","sotagliflozin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1601","Phenylephrine Hydrochloride + Promethazine Hydrochloride","phenylephrine-hydrochloride-+-promethazine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1602","Methenamine Hippurate","methenamine-hippurate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1603","Ospemifene","ospemifene","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1604","Magnesium Alginate + Sodium Alginate","magnesium-alginate-+-sodium-alginate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1605","Benserazide + Levodopa","benserazide-+-levodopa","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1606","Donepezil Hydrochloride + Memantine Hydrochloride","donepezil-hydrochloride-+-memantine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1607","Atomoxetine","atomoxetine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1608","Carbamide Peroxide","carbamide-peroxide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1609","Glycopyrronium + Indacaterol + Mometasone Furoate","glycopyrronium-+-indacaterol-+-mometasone-furoate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1610","Sodium Chloride + Sodium Citrate","sodium-chloride-+-sodium-citrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1611","Lornoxicam","lornoxicam","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1612","Dequalinium Chloride","dequalinium-chloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1613","Drospirenone + Ethinylestradiol","drospirenone-+-ethinylestradiol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1614","Desogestrel","desogestrel","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1615","Ethinylestradiol + Gestodene","ethinylestradiol-+-gestodene","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1616","Ethinylestradiol + Lynestrenol","ethinylestradiol-+-lynestrenol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1617","Drospirenone + Ethinylestradiol + L-Methylfolte Calcium","drospirenone-+-ethinylestradiol-+-l-methylfolte-calcium","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1618","Benzydamine Hydrochloride","benzydamine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1619","Imidocarb dipropionate","imidocarb-dipropionate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1620","Dexpanthenol","dexpanthenol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1621","Oxiconazole","oxiconazole","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1622","Bazedoxifene + Conjugated Oestrogens","bazedoxifene-+-conjugated-oestrogens","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1623","Diclofenac Sodium + Lidocaine Hydrochloride","diclofenac-sodium-+-lidocaine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1624","Chlorhexidine Hydrochloride + Nystatin","chlorhexidine-hydrochloride-+-nystatin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1625","Ozenoxacin","ozenoxacin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1626","Estradiol + Norethisterone + Relugolix","estradiol-+-norethisterone-+-relugolix","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1627","Halobetasol Propionate + Tazarotene","halobetasol-propionate-+-tazarotene","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1628","Ropivacaine Hydrochloride","ropivacaine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1629","Mucopolysaccharide Polysulphate + Salicylic Acid","mucopolysaccharide-polysulphate-+-salicylic-acid","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1630","Citric Acid Anhydrous + Sodium Bicarbonate + Sodium Carbonate","citric-acid-anhydrous-+-sodium-bicarbonate-+-sodium-carbonate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1631","Trifarotene","trifarotene","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1632","Sitagliptin Phosphate Monohydrate","sitagliptin-phosphate-monohydrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1633","Human Tetanus Immunoglobulin","human-tetanus-immunoglobulin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1634","Oxygen","oxygen","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1635","Liquid Nitrogen","liquid-nitrogen","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1636","Medical Oxygen & Medical Nitrogen","medical-oxygen-&-medical-nitrogen","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1637","Hydroxocobalamin","hydroxocobalamin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1638","Dextrose + Lidocaine Hydrochloride","dextrose-+-lidocaine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1639","Nikethamide","nikethamide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1640","Chloroquine","chloroquine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1641","Artemether","artemether","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1642","Articaine Hydrochloride + Epinephrine","articaine-hydrochloride-+-epinephrine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1643","Fluorometholone + Tetryzoline Hydrochloride","fluorometholone-+-tetryzoline-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1644","Avatrombopag","avatrombopag","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1645","Carbon Di Oxide + Ethylene Oxide","carbon-di-oxide-+-ethylene-oxide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1646","Buspirone","buspirone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1647","Sodium Chloride + Sodium Hydrogen Carbonate","sodium-chloride-+-sodium-hydrogen-carbonate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1648","Calcium Chloride Dihydrate + Magnessium Chloride + Potassium Chloride + Sodium Acetate + Sodium Chloride","calcium-chloride-dihydrate-+-magnessium-chloride-+-potassium-chloride-+-sodium-acetate-+-sodium-chloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1649","Citric Acid Anhydrous + Dextrose Anhydrous + Sodium Bi Phosphate + Sodium Citrate","citric-acid-anhydrous-+-dextrose-anhydrous-+-sodium-bi-phosphate-+-sodium-citrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1650","Adenine + Citric Acid Anhydrous + Dextrose Anhydrous + Sodium Bi Phosphate + Sodium Citrate","adenine-+-citric-acid-anhydrous-+-dextrose-anhydrous-+-sodium-bi-phosphate-+-sodium-citrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1651","Acetic Acid + Calcium Chloride + Magnessium Chloride + Potassium Chloride + Sodium Chloride","acetic-acid-+-calcium-chloride-+-magnessium-chloride-+-potassium-chloride-+-sodium-chloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1652","Dextrose Anhydrous + Sodium Chloride","dextrose-anhydrous-+-sodium-chloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1653","Pvc Bags For Iv Infusion","pvc-bags-for-iv-infusion","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1654","Calcium Chloride + Dextrose Anhydrous + Potassium Chloride + Sodium Chloride + Sodium Lactate","calcium-chloride-+-dextrose-anhydrous-+-potassium-chloride-+-sodium-chloride-+-sodium-lactate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1655","Dextran 40 + Dextrose","dextran-40-+-dextrose","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1656","Dextran 40 + Sodium Chloride","dextran-40-+-sodium-chloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1657","Nitrous oxide + Oxygen","nitrous-oxide-+-oxygen","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1658","Nitrous Oxide","nitrous-oxide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1659","Medical Carbon Dioxide","medical-carbon-dioxide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1660","Medical Compressed Gas","medical-compressed-gas","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1661","Liquid Medical Oxygen","liquid-medical-oxygen","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1662","Liquid Medical Oxygen Compressed","liquid-medical-oxygen-compressed","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1663","Cellulose + Lipase + Pancreatin + Pepsin","cellulose-+-lipase-+-pancreatin-+-pepsin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1664","Aluminium Chloride Hexahydrate","aluminium-chloride-hexahydrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1665","Varenicline","varenicline","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1666","Magnesium Stearate","magnesium-stearate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1667","Metolazone","metolazone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1668","Anhydrous Lanolin + Benzyl Alcohol + Benzyl Benzoate + Benzyl Cinnamate + Zinc Oxide","anhydrous-lanolin-+-benzyl-alcohol-+-benzyl-benzoate-+-benzyl-cinnamate-+-zinc-oxide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1669","Rifamycin","rifamycin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1670","Pravastatin Sodium","pravastatin-sodium","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1671","Clioquinol + Fluocinolone Acetonide","clioquinol-+-fluocinolone-acetonide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1672","Citric Acid Anhydrous + Lactic Acid + Potassium Bitartrate","citric-acid-anhydrous-+-lactic-acid-+-potassium-bitartrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1673","Sulconazole Nitrate","sulconazole-nitrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1674","Pimecrolimus","pimecrolimus","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1675","Methenamine + Riboflavin + Thiamine Hydrochloride + Vitamin K3","methenamine-+-riboflavin-+-thiamine-hydrochloride-+-vitamin-k3","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1676","Acetic Acid","acetic-acid","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1677","Tavaborole","tavaborole","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1678","Flibanserin","flibanserin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1679","Diethylamine Salicylate","diethylamine-salicylate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1680","Zileuton","zileuton","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1681","Tulathromycin","tulathromycin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1682","Tildipirosin","tildipirosin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1683","Mafenide","mafenide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1684","Ertugliflozin","ertugliflozin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1685","Magnesium Hydroxide Dried Gel, 96% + Magnesium Hydroxide Paste, 34%","magnesium-hydroxide-dried-gel,-96%-+-magnesium-hydroxide-paste,-34%","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1686","Blood Tubing Set For Hemodialysis","blood-tubing-set-for-hemodialysis","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1687","Almotriptan","almotriptan","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1688","Iodine + Nonoxinel","iodine-+-nonoxinel","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1689","Maprotiline Hydrochloride","maprotiline-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1690","Phenylephrine + Tetryzoline Hydrochloride + Zinc Sulphate","phenylephrine-+-tetryzoline-hydrochloride-+-zinc-sulphate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1691","Diclofenac","diclofenac","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1692","Eperisone Hydrochloride","eperisone-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1693","Bromocriptine","bromocriptine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1694","Adrenochrome Monosemicarbazone","adrenochrome-monosemicarbazone","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1695","Desogestrel + Ethinylestradiol + Ferrous Fumarate","desogestrel-+-ethinylestradiol-+-ferrous-fumarate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1696","Estradiol Valerate","estradiol-valerate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1697","Dienogest + Estradiol Valerate","dienogest-+-estradiol-valerate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1698","Linaclotide","linaclotide","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1699","Drospirenone + Estetrol","drospirenone-+-estetrol","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1700","Abametapir","abametapir","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1701","Cyproterone Acetate","cyproterone-acetate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1702","Methimazole","methimazole","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1703","Felbinac","felbinac","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1704","Lanolin Anhydrous + Liquid Paraffin + White Soft Paraffin","lanolin-anhydrous-+-liquid-paraffin-+-white-soft-paraffin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1705","Riboflavine Sodium Phosphate","riboflavine-sodium-phosphate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1706","Bismuth Subcitrate","bismuth-subcitrate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1707","Benzocaine + Oxytetracycline + Polymixin B Sulphate","benzocaine-+-oxytetracycline-+-polymixin-b-sulphate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1708","Streptomycin","streptomycin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1709","Dipyridamole","dipyridamole","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1710","Fluvastatin","fluvastatin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1711","Anhydrous Benzoyl Peroxide + Clindamycin","anhydrous-benzoyl-peroxide-+-clindamycin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1712","Calcium Gluconate + Magnesium Hypophosphite","calcium-gluconate-+-magnesium-hypophosphite","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1713","Benzathine Penicillin G + Dihydrostreptomycin + Procain Penicillin G","benzathine-penicillin-g-+-dihydrostreptomycin-+-procain-penicillin-g","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1714","Docusate Sodium","docusate-sodium","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1715","Benzocaine + Tetracaine","benzocaine-+-tetracaine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1716","Beclomethasone Dipropionate + Chloramphenicol + Clotrimazole + Lidocaine","beclomethasone-dipropionate-+-chloramphenicol-+-clotrimazole-+-lidocaine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1717","Citric Acid Anhydrous + Magnesium Hydroxide + Sodium Picosulfate","citric-acid-anhydrous-+-magnesium-hydroxide-+-sodium-picosulfate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1718","Terbinafine Hydrochloride","terbinafine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1719","Light Liquid Paraffin + White Soft Paraffin","light-liquid-paraffin-+-white-soft-paraffin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1720","Acemetacin","acemetacin","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1721","Idoxuridine","idoxuridine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1722","Needle","needle","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1723","Permirolast Potassium","permirolast-potassium","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1724","Sodium Lactate","sodium-lactate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1725","Menthol + Pramoxine Hydrochloride","menthol-+-pramoxine-hydrochloride","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1726","Cynocobalamine","cynocobalamine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1727","Citric Acid Anhydrous + Magnesium Oxide + Sodium Picosulfate","citric-acid-anhydrous-+-magnesium-oxide-+-sodium-picosulfate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1728","Lactic Acid + Salicylic Acid","lactic-acid-+-salicylic-acid","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1729","Etomidate","etomidate","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
"1730","Miltefosine","miltefosine","1","2025-01-17 19:26:17",NULL,NULL,NULL,NULL,NULL
